SETID,LOCATION,EFFDT,EFF_STATUS,DESCR
IND,3512,01-01-1900 00:00:00,A,VARANASI - DLW ROAD
IND,3180,01-01-1900 00:00:00,A,BENGALURU - HEBBAL_BR
IND,3762,01-01-1900 00:00:00,A,BHOOM_BR
IND,3426,01-01-1900 00:00:00,A,DELHI - TAIMUR NAGAR_BR
IND,3443,01-01-1900 00:00:00,A,DELHI - ROHINI SECTOR-7_BR
IND,3430,01-01-1900 00:00:00,A,GURGAON SECTOR 56_BR
IND,3647,01-01-1900 00:00:00,A,BADNAWAR_BADNAWAR_BR
IND,3709,01-01-1900 00:00:00,A,GURGAON - SECTOR 21_BR
IND,3630,01-01-1900 00:00:00,A,GOLLAPUDI_BR
IND,3631,01-01-1900 00:00:00,A,PALAMANER_BR
IND,3693,01-01-1900 00:00:00,A,BANGALORE-GANDHINAGAR_BR
IND,3712,01-01-1900 00:00:00,A,KALINA CST ROAD_BR
IND,3613,01-01-1900 00:00:00,A,JAIPUR BHANKROTA_BR
IND,3700,01-01-1900 00:00:00,A,BAKSHI NAGAR_BR
IND,3679,01-01-1900 00:00:00,A,JHARSUGUDA_BR
IND,3773,01-01-1900 00:00:00,A,GHARSANA_BR
IND,3494,01-01-1900 00:00:00,A,BHIWADI-ALWAR BYPASS_BR
IND,3498,01-01-1900 00:00:00,A,BAWAL_BR
IND,3241,01-01-1900 00:00:00,A,AHMEDABAD - SUBHASH CHOWK_BR
IND,3220,01-01-1900 00:00:00,A,MAHINDRA CITY_BR
IND,3221,01-01-1900 00:00:00,A,CHENNAI L AND T MANAPAKKAM_BR
IND,3734,01-01-1900 00:00:00,A,KUNDLI - SECTOR-62_BR
IND,3228,01-01-1900 00:00:00,A,TASC 1_BR
IND,3595,01-01-1900 00:00:00,A,BARARA_BR
IND,3677,01-01-1900 00:00:00,A,RUSUDA_BR
IND,3629,01-01-1900 00:00:00,A,HUZURABAD_BR
IND,3684,01-01-1900 00:00:00,A,KHARIAR ROAD_BR
IND,3641,01-01-1900 00:00:00,A,SHIKARPUR_BR
IND,3694,01-01-1900 00:00:00,A,BENGALURU-HOODI-WHITEFIELD_BR
IND,3651,01-01-1900 00:00:00,A,NASRULLAHGANJ_BR
IND,3674,01-01-1900 00:00:00,A,DHAURAPALI_BR
IND,3720,01-01-1900 00:00:00,A,SURAJPUR_BR
IND,3710,01-01-1900 00:00:00,A,DHARIAWAD_BR
IND,3502,01-01-1900 00:00:00,A,NEEMRANA_BR
IND,3642,01-01-1900 00:00:00,A,BHAGWANPUR INDUSTRIAL AREA _BR
IND,3808,01-01-1900 00:00:00,A,BHAVANI_BR
IND,3856,01-01-1900 00:00:00,A,OP JINDAL SONEPAT_BR
IND,2776,01-01-1900 00:00:00,A,MAYABUNDER_BR
IND,3313,01-01-1900 00:00:00,A,KOLHAPUR - MIDC SHIROLI_BR
IND,3751,01-01-1900 00:00:00,A,PEN_BR
IND,3857,01-01-1900 00:00:00,A,PATHANKOT AIR FORCE STATION_BR
IND,3749,01-01-1900 00:00:00,A,OBRA_BR
IND,3567,01-01-1900 00:00:00,A,SARDULGARH_BR
IND,3568,01-01-1900 00:00:00,A,AJITWAL_BR
IND,3578,01-01-1900 00:00:00,A,AMRITSAR MANDI_BR
IND,3851,01-01-1900 00:00:00,A,GURGAON - ASF INSIGNIA_BR
IND,2634,01-01-1900 00:00:00,A,BOKAKHAT_BR
IND,3627,01-01-1900 00:00:00,A,SIDDAMMA AGRAHARAM-SRI CITY_BR
IND,3646,01-01-1900 00:00:00,A,SINDGI_BR
IND,3656,01-01-1900 00:00:00,A,PERAMBALUR_BR
IND,3657,01-01-1900 00:00:00,A,MUSIRI_BR
IND,3491,01-01-1900 00:00:00,A,PUNE_NANDED CITY_BR
IND,3380,01-01-1900 00:00:00,A,PUNE - XION MALL_BR
IND,3804,01-01-1900 00:00:00,A,JHAGADIA_BR
IND,3831,01-01-1900 00:00:00,A,KASRAWAD_BR
IND,3236,01-01-1900 00:00:00,A,KOTTAYAM_BR
IND,3170,01-01-1900 00:00:00,A,BENGALURU - KANNAMANGALA_BR
IND,3177,01-01-1900 00:00:00,A,KANAKAPURA RD METRO STATION_BR
IND,3508,01-01-1900 00:00:00,A,RUDRAPUR SITARGANJ
IND,1721,01-01-1900 00:00:00,A,BENGALURU - JALAHALLI WEST_BR
IND,3797,01-01-1900 00:00:00,A,THARAD_BR
IND,3257,01-01-1900 00:00:00,A,PUNE - UNDRI PISOLI_BR
IND,3587,01-01-1900 00:00:00,A,SAHA_BR
IND,3521,01-01-1900 00:00:00,A,BARHI_BR
IND,3708,01-01-1900 00:00:00,A,BIHTA_BR
IND,3698,01-01-1900 00:00:00,A,BENGALURU_BR
IND,3675,01-01-1900 00:00:00,A,BARPALI_BR
IND,3716,01-01-1900 00:00:00,A,KURUDH_BR
IND,3740,01-01-1900 00:00:00,A,MAHILPUR CHD ROAD_BR
IND,3752,01-01-1900 00:00:00,A,ACHROL_BR
IND,3510,01-01-1900 00:00:00,A,DEHRADUN - RAIPUR ROAD_BR
IND,3812,01-01-1900 00:00:00,A,NASWADI_BR
IND,3398,01-01-1900 00:00:00,A,SURAT RUSHABH TEXTILE MARKET
IND,3824,01-01-1900 00:00:00,A,SANKHEDA_BR
IND,3827,01-01-1900 00:00:00,A,SAUSAR_BR
IND,3395,01-01-1900 00:00:00,A,ALDONA_BR
IND,3223,01-01-1900 00:00:00,A,PERMBUR JAMALIA BINNY MILLS_BR
IND,3530,01-01-1900 00:00:00,A,LUCKNOW CHINHAT
IND,3366,01-01-1900 00:00:00,A,PUNE_ESQUARE-UNIVERSITY ROAD
IND,3523,01-01-1900 00:00:00,A,BHIGWAN_BR
IND,3327,01-01-1900 00:00:00,A,SHILLONG - LAITUMKRAH_BR
IND,3719,01-01-1900 00:00:00,A,VISHRAMPUR_BR
IND,3711,01-01-1900 00:00:00,A,DARIBA_BR
IND,3386,01-01-1900 00:00:00,A,PUNE_NULL STOP KARVE ROAD_BR
IND,3842,01-01-1900 00:00:00,A,KHANAPUR_BR
IND,3311,01-01-1900 00:00:00,A,RAJKOT-ASTRONCHOWK_BR
IND,3828,01-01-1900 00:00:00,A,ANJAD BARWANI_BR
IND,3733,01-01-1900 00:00:00,A,ROHRU_BR
IND,3783,01-01-1900 00:00:00,A,RAMDURG_BR
IND,3782,01-01-1900 00:00:00,A,HONNALI_BR
IND,3242,01-01-1900 00:00:00,A,ASLALI HIGHWAY NAROL_BR
IND,3246,01-01-1900 00:00:00,A,PUNE_BHOSLE NAGAR_BR
IND,3375,01-01-1900 00:00:00,A,PUNE_NANA PETH_BR
IND,3376,01-01-1900 00:00:00,A,PUNE-FURSUNGI_BR
IND,3774,01-01-1900 00:00:00,A,KAIKALUR_BR
IND,3780,01-01-1900 00:00:00,A,RAJAM_BR
IND,3547,01-01-1900 00:00:00,A,NIZAMABAD_NAMDEVWADA_BR
IND,AHMD-HERIT,01-01-1900 00:00:00,A,AHMEDABAD HERITAGE_RO
IND,3608,01-01-1900 00:00:00,A,RATANGARH_BR
IND,3331,01-01-1900 00:00:00,A,BAHARAMPUR - TAGORE ROAD_BR
IND,3682,01-01-1900 00:00:00,A,BAUDHGARH_BR
IND,3635,01-01-1900 00:00:00,A,DHRANGADHRA_BR
IND,3620,01-01-1900 00:00:00,A,SAWAI JAISINGH  HIGHWAY_BR
IND,3737,01-01-1900 00:00:00,A,PANCHKULA SEC 25_BR
IND,3511,01-01-1900 00:00:00,A,VARANASI PAHARIYA
IND,3181,01-01-1900 00:00:00,A,WHITEFILED NEW_BR
IND,3233,01-01-1900 00:00:00,A,KOLLAM-SAKTHIKULANGARA_BR
IND,3399,01-01-1900 00:00:00,A,VENUS JEWEL SALRY CORPORATE_BR
IND,2689,01-01-1900 00:00:00,A,KOLKATA - BELGHARIA_BR
IND,3316,01-01-1900 00:00:00,A,SATARA_BR
IND,3849,01-01-1900 00:00:00,A,KESHAVNAGAR_BR
IND,3798,01-01-1900 00:00:00,A,TANDUR_BR
IND,3788,01-01-1900 00:00:00,A,KALAYAT_BR
IND,3877,01-01-1900 00:00:00,A,LUCKNOW GOMTI NAGAR EXTENSION
IND,3883,01-01-1900 00:00:00,A,GURDASPUR DERA BABA NANAK_BR
IND,3885,01-01-1900 00:00:00,A,LATEHAR_BR
IND,3918,01-01-1900 00:00:00,A,AMRITSAR_BR
IND,3955,01-01-1900 00:00:00,A,BHAINSA_BR
IND,4011,01-01-1900 00:00:00,A,BURDWAN BAZAR_BR
IND,4001,01-01-1900 00:00:00,A,REPALLE_BR
IND,3975,01-01-1900 00:00:00,A,SECTOR 78 NOIDA_BR
IND,4065,01-01-1900 00:00:00,A,RAMANAKKAPETA_BR
IND,4202,01-01-1900 00:00:00,A,MAHAMADPUR RAGHUNATHPUR_BR
IND,4326,01-01-1900 00:00:00,A,VAYALUR ROAD_BR
IND,4343,01-01-1900 00:00:00,A,AGRA - TRANS YAMUNA
IND,4190,01-01-1900 00:00:00,A,TOSHAM_BR
IND,4345,01-01-1900 00:00:00,A,KHANPUR_BR
IND,4337,01-01-1900 00:00:00,A,GALIYAKOT_BR
IND,AHMD-BAY,01-01-1900 00:00:00,A,AHMEDABAD-WESTGATE BUSINESSBAY
IND,3920,01-01-1900 00:00:00,A,LAMTAPUT_BR
IND,3904,01-01-1900 00:00:00,A,BENGALURU - ULSOOR_BR
IND,3946,01-01-1900 00:00:00,A,DHAMDHA_BR
IND,3962,01-01-1900 00:00:00,A,KULITTALAI_BR
IND,4002,01-01-1900 00:00:00,A,NARSIPATNAM_BR
IND,4033,01-01-1900 00:00:00,A,MANJUSAR_BR
IND,3984,01-01-1900 00:00:00,A,PATIALA_BR
IND,4097,01-01-1900 00:00:00,A,ANAZ MANDI ROHTAK_BR
IND,4171,01-01-1900 00:00:00,A,TALEGAON MOHANA_BR
IND,4218,01-01-1900 00:00:00,A,KHONKAR_BR
IND,3882,01-01-1900 00:00:00,A,CAMP DORABJEE_BR
IND,3917,01-01-1900 00:00:00,A,LUDHIANA_BR
IND,ICMC-BLR,01-01-1900 00:00:00,A,BANGALORE ICMC
IND,3985,01-01-1900 00:00:00,A,SECTOR 135 NOIDA_BR
IND,4061,01-01-1900 00:00:00,A,NIRGUNDI BHANDARI POKARI_BR
IND,4249,01-01-1900 00:00:00,A,GAJULA DINNE_BR
IND,4203,01-01-1900 00:00:00,A,EKDARA_BR
IND,4278,01-01-1900 00:00:00,A,RAIPUR MOWA_BR
IND,4274,01-01-1900 00:00:00,A,PALWAL_BR
IND,4314,01-01-1900 00:00:00,A,HUZURNAGAR_BR
IND,4349,01-01-1900 00:00:00,A,BHILAI NAGAR - SUPELA_BR
IND,CHE-BELICI,01-01-1900 00:00:00,A,CHEN TVH BELICIA TOWER MRC NGR
IND,3913,01-01-1900 00:00:00,A,LAMBI DHAB_BR
IND,3914,01-01-1900 00:00:00,A,MOHALI_BR
IND,3915,01-01-1900 00:00:00,A,BATHINDA_BR
IND,3922,01-01-1900 00:00:00,A,DAHIKOTI_BR
IND,3909,01-01-1900 00:00:00,A,GURGAON_BR
IND,3850,01-01-1900 00:00:00,A,PUNE - PIMPLE NILAKH_BR
IND,4006,01-01-1900 00:00:00,A,KHERALU_BR
IND,4078,01-01-1900 00:00:00,A,MEERUT VEDVYASPURI
IND,4123,01-01-1900 00:00:00,A,GANNAVARAM_BR
IND,SHIMLA_RO,01-01-1900 00:00:00,A,SHIMLA_MALL ROAD_RO
IND,3598,01-01-1900 00:00:00,A,KALANWALI_BR
IND,RAJKOT_RO,01-01-1900 00:00:00,A,RAJKOT - SADHU VASWANI - RO
IND,3878,01-01-1900 00:00:00,A,SANTIPUR_BR
IND,3910,01-01-1900 00:00:00,A,FEROZPUR_BR
IND,3911,01-01-1900 00:00:00,A,KAPURTHALA_BR
IND,3930,01-01-1900 00:00:00,A,PATHANKOT DALHOUSIE RD_BR
IND,3971,01-01-1900 00:00:00,A,KOLKATA SALT LAKE SWMING POOL_
IND,4027,01-01-1900 00:00:00,A,SAROTAR_BR
IND,4023,01-01-1900 00:00:00,A,MAMARKHA_BR
IND,4041,01-01-1900 00:00:00,A,HYDERABAD-TECH MAHINDR BAHADUR
IND,4095,01-01-1900 00:00:00,A,RAIPUR SUNDAR NAGAR_BR
IND,4178,01-01-1900 00:00:00,A,KANPUR SHYAM NAGAR_BR
IND,4232,01-01-1900 00:00:00,A,HALISAHAR_BR
IND,4236,01-01-1900 00:00:00,A,KHARDAH - RAHARA_BR
IND,4282,01-01-1900 00:00:00,A,VISAKHAPATNAM-SUJATHANAGAR_BR
IND,4346,01-01-1900 00:00:00,A,MAHUWA_BR
IND,3879,01-01-1900 00:00:00,A,PORTBLAIR_BR
IND,3896,01-01-1900 00:00:00,A,PUNE_FC ROAD_BR
IND,3925,01-01-1900 00:00:00,A,BELAR_BR
IND,3951,01-01-1900 00:00:00,A,MARKAPUR_BR
IND,3948,01-01-1900 00:00:00,A,SANKARANKOIL_BR
IND,4022,01-01-1900 00:00:00,A,PATJIRWA_BR
IND,4146,01-01-1900 00:00:00,A,SECTOR TECH ZONE IV NOIDA_BR
IND,4301,01-01-1900 00:00:00,A,MATSYA INDUSTRIAL AREA ALWAR
IND,3890,01-01-1900 00:00:00,A,GURGAON - SECTOR 46_BR
IND,3954,01-01-1900 00:00:00,A,KADIRI_BR
IND,3958,01-01-1900 00:00:00,A,VIKARABAD_BR
IND,4032,01-01-1900 00:00:00,A,LAKHIPUR_BR
IND,4018,01-01-1900 00:00:00,A,SHEIKHPURA_BR
IND,4113,01-01-1900 00:00:00,A,CHAMRAJ PET LINK ROAD_BR
IND,4116,01-01-1900 00:00:00,A,KOTHAPALLI_BR
IND,4238,01-01-1900 00:00:00,A,COIMBATORE - CHIL SEZ_BR
IND,4287,01-01-1900 00:00:00,A,DCM AJMER ROAD JAIPUR_BR
IND,3974,01-01-1900 00:00:00,A,MULAMTHURUTHY_BR
IND,RO-KTYM,01-01-1900 00:00:00,A,KOTTAYAM_RO
IND,4353,01-01-1900 00:00:00,A,JAIPUR - ARYA COLLEGE_BR
IND,ICMCCDG,01-01-1900 00:00:00,A,ICMC CHANDIGARH
IND,3919,01-01-1900 00:00:00,A,MOGA_BR
IND,3921,01-01-1900 00:00:00,A,MUGAPAL_BR
IND,4045,01-01-1900 00:00:00,A,KUDASAN GANDHINAGAR LOCKERS_BR
IND,4103,01-01-1900 00:00:00,A,PUNE - MAHALUNGE_BR
IND,4279,01-01-1900 00:00:00,A,SHASTRI NAGAR(KANPUR)_BR
IND,RO_JALANDH,01-01-1900 00:00:00,A,REGIONAL OFFICE JALANDHAR
IND,3702,01-01-1900 00:00:00,A,NEW SHIMLA_BR
IND,4264,01-01-1900 00:00:00,A,BHANSOJ_BR
IND,4309,01-01-1900 00:00:00,A,POKHRAN_BR
IND,ICVAR,01-01-1900 00:00:00,A,ICMC VARANASI
IND,3907,01-01-1900 00:00:00,A,NAYA RAIPUR_BR
IND,3908,01-01-1900 00:00:00,A,HENGLEP_BR
IND,3600,01-01-1900 00:00:00,A,BHIWANI MANDI_BR
IND,3956,01-01-1900 00:00:00,A,BOBBILLI_BR
IND,3944,01-01-1900 00:00:00,A,GOHRAPADAR_BR
IND,4098,01-01-1900 00:00:00,A,PAKUR_BR
IND,4165,01-01-1900 00:00:00,A,HOWRAH MANDIRTALA_BR
IND,4209,01-01-1900 00:00:00,A,AVALAHALLI NEAR BANASHANKARI
IND,4308,01-01-1900 00:00:00,A,VEPURIKOTA_BR
IND,3545,01-01-1900 00:00:00,A,SANKARAPURAM_BR
IND,3927,01-01-1900 00:00:00,A,AASRA_BR
IND,3950,01-01-1900 00:00:00,A,VINUKONDA_BR
IND,3935,01-01-1900 00:00:00,A,DIGICAL TBI GHATKOPAR WEST_BR
IND,4008,01-01-1900 00:00:00,A,PITHAPURAM_BR
IND,4034,01-01-1900 00:00:00,A,HALDIBARI_BR
IND,3933,01-01-1900 00:00:00,A,VIVIANA MALL_BR
IND,4015,01-01-1900 00:00:00,A,PATNA - PATEL NAGAR_BR
IND,4039,01-01-1900 00:00:00,A,HYDERABAD-TECH MAHINDRA HITEC
IND,4071,01-01-1900 00:00:00,A,MORI GATE DELHI_BR
IND,4108,01-01-1900 00:00:00,A,HYDERABAD-JUBLEE HILLS RD NO10
IND,4081,01-01-1900 00:00:00,A,GADARPUR_BR
IND,4143,01-01-1900 00:00:00,A,SHIVAJI MARG NAJAFGARH_BR
IND,4183,01-01-1900 00:00:00,A,SECTOR 77 NOIDA_BR
IND,4304,01-01-1900 00:00:00,A,SHOBHAGPURA_BR
IND,4323,01-01-1900 00:00:00,A,JALLANDHAR RAILWAY ROAD_BR
IND,4160,01-01-1900 00:00:00,A,ANKHOL L&T_BR
IND,4368,01-01-1900 00:00:00,A,GAUTAM BUDH NAGAR_BR
IND,3895,01-01-1900 00:00:00,A,DHANBAD - NIRSA_BR
IND,3912,01-01-1900 00:00:00,A,MANSA_BR
IND,3957,01-01-1900 00:00:00,A,RAYA CHOTI_BR
IND,4163,01-01-1900 00:00:00,A,BAMOLAI_BR
IND,4246,01-01-1900 00:00:00,A,VIJAYAWADA-GUNADALA_BR
IND,4240,01-01-1900 00:00:00,A,DEHRADUN ARHAT BAZAAR_BR
IND,4331,01-01-1900 00:00:00,A,VARANASI LEHARTARA
IND,4360,01-01-1900 00:00:00,A,BENGALURU-INFOSYS II
IND,4376,01-01-1900 00:00:00,A,SANDUR
IND,4378,01-01-1900 00:00:00,A,CHANDAPURA
IND,3924,01-01-1900 00:00:00,A,GUNEIPADA_BR
IND,3475,01-01-1900 00:00:00,A,DELHI - SANT NAGAR_BR
IND,3410,01-01-1900 00:00:00,A,VADODARA ATMAJYOTI ASHRAM ROAD
IND,4010,01-01-1900 00:00:00,A,JHALDA_BR
IND,ROHTAK_RO,01-01-1900 00:00:00,A,ROHTAK_ASHOK PLAZA_RO
IND,JAMMU_RO,01-01-1900 00:00:00,A,JAMMU_RESIDENCY ROAD_RO
IND,3073,01-01-1900 00:00:00,A,JANGAMAHESHWARAPURAM_BR
IND,KOL-TECH,01-01-1900 00:00:00,A,KOLKATA-TECHNOPOLIS_RO
IND,3902,01-01-1900 00:00:00,A,CHENNAI KASTURI RANGAN ROAD_BR
IND,3977,01-01-1900 00:00:00,A,PUNE-DHANORI_BR
IND,3967,01-01-1900 00:00:00,A,BARWALA MAIN MARKET ROAD_BR
IND,4080,01-01-1900 00:00:00,A,SARDHANA_BR
IND,4206,01-01-1900 00:00:00,A,PARMNANDPUR KHAWAS_BR
IND,4215,01-01-1900 00:00:00,A,SAKLESHPUR_BR
IND,4303,01-01-1900 00:00:00,A,PATRAKAR COLONY_BR
IND,4339,01-01-1900 00:00:00,A,SIMALWARA_BR
IND,4133,01-01-1900 00:00:00,A,KANPUR - KAKADEO_BR
IND,4066,01-01-1900 00:00:00,A,NASHIK-SATPUR TRIMBAK ROAD_BR
IND,SURAT_RO,01-01-1900 00:00:00,A,SURAT_REGIONAL OFFICE
IND,WAGLE_RO,01-01-1900 00:00:00,A,THANE-WAGLE_RO
IND,2784,01-01-1900 00:00:00,A,PUNE - KIWALE BRANCH
IND,4385,01-01-1900 00:00:00,A,HYDERABAD - CBIT GANDIPET
IND,3916,01-01-1900 00:00:00,A,JALANDHAR_BR
IND,3905,01-01-1900 00:00:00,A,SIRUVANTHADU _BR
IND,9701,01-01-1900 00:00:00,A,ICICI BANK G CITY
IND,4137,01-01-1900 00:00:00,A,KOLKATA - KARIGORI BHAWAN_BR
IND,4037,01-01-1900 00:00:00,A,BERI_BR
IND,4259,01-01-1900 00:00:00,A,SANTACRUZ_BR
IND,4222,01-01-1900 00:00:00,A,AGRA SHAMSHABAD ROAD_BR
IND,4290,01-01-1900 00:00:00,A,PALSANA_BR
IND,4270,01-01-1900 00:00:00,A,PHULERA_BR
IND,4340,01-01-1900 00:00:00,A,KUSHALGARH_BR
IND,2783,01-01-1900 00:00:00,A,INDORE - DALY COLLEGE_BR
IND,3893,01-01-1900 00:00:00,A,NAGPUR_ABHYANKAR NAGAR_BR
IND,3953,01-01-1900 00:00:00,A,NARSAPURAM_BR
IND,4038,01-01-1900 00:00:00,A,PUNE - VADGAON MAVAL_BR
IND,4021,01-01-1900 00:00:00,A,SOUTH EXTN PART 1 DELHI_BR
IND,4210,01-01-1900 00:00:00,A,VISAKHAPATNAM - ACHUTAPURAM_BR
IND,4213,01-01-1900 00:00:00,A,ANDUL BAZAR_BR
IND,4223,01-01-1900 00:00:00,A,PULLUR_BR
IND,3884,01-01-1900 00:00:00,A,CHATRA_BR
IND,3886,01-01-1900 00:00:00,A,HYDERABAD - NAGOLE_BR
IND,3894,01-01-1900 00:00:00,A,CHANDRAGIRI_BR
IND,4127,01-01-1900 00:00:00,A,JAMMIKUNTA_BR
IND,4188,01-01-1900 00:00:00,A,JALLANDHAR MAI HIRA GATE_BR
IND,4265,01-01-1900 00:00:00,A,VIJAYAWADA-UNDAVALLE_BR
IND,4329,01-01-1900 00:00:00,A,AMBALA GRAIN MARKET_BR
IND,PBG GUWAHA,01-01-1900 00:00:00,A,PBG_GUWAHATI
IND,4351,01-01-1900 00:00:00,A,AKLERA_BR
IND,4359,01-01-1900 00:00:00,A,NEW DELHI SAKET M BLOCK_BR
IND,4361,01-01-1900 00:00:00,A,TRIVANDRUM - UST GLOBAL CAMPUS
IND,SLG_ICMC,01-01-1900 00:00:00,A,SILIGURI_ICMC
IND,4384,01-01-1900 00:00:00,A,MULLANA
IND,VAR6283,01-01-1900 00:00:00,A,Varanasi
IND,REW6620,01-01-1900 00:00:00,A,Rewari
IND,HOS1073,01-01-1900 00:00:00,A,HOSAPETE
IND,SAN0293,01-01-1900 00:00:00,A,SANGRUR
IND,JAM6515,01-01-1900 00:00:00,A,Jamkhandi
IND,ITA0381,01-01-1900 00:00:00,A,Itarsi
IND,KUR0934,01-01-1900 00:00:00,A,KURUKSHETRA
IND,JAL2118,01-01-1900 00:00:00,A,Jalalabad
IND,JAI6771,01-01-1900 00:00:00,A,Jaipur â€“ Mansarover
IND,SHI6353,01-01-1900 00:00:00,A,Shimla
IND,HIS6616,01-01-1900 00:00:00,A,Hissar
IND,JAM0205,01-01-1900 00:00:00,A,Jamnagar
IND,KHA0944,01-01-1900 00:00:00,A,Khandwa
IND,7236,01-01-1900 00:00:00,A,GREATER NOIDA
IND,7218,01-01-1900 00:00:00,A,GREATER NOIDA
IND,7208,01-01-1900 00:00:00,A,DHAULPUR
IND,7225,01-01-1900 00:00:00,A,HYDERABAD - KOKAPET(NEAR RAJPU
IND,7322,01-01-1900 00:00:00,A,PALAM COLONY NEW DELHI
IND,DELHI_DCM,01-01-1900 00:00:00,A,NEW DELHI - DCM PLAZA_RO
IND,4400,01-01-1900 00:00:00,A,BHUPALPALLY
IND,4410,01-01-1900 00:00:00,A,PANAGAR
IND,GUN0760,01-01-1900 00:00:00,A,Guna
IND,BANG-KH,01-01-1900 00:00:00,A,Bangalore
IND,AVI0587,01-01-1900 00:00:00,A,COIMBATORE- AVINASHI ROAD
IND,PAN0174,01-01-1900 00:00:00,A,Panipat
IND,PUN3491,01-01-1900 00:00:00,A,PUNE - NANDED CITY
IND,AKO0520,01-01-1900 00:00:00,A,AKOLA
IND,UJJ0300,01-01-1900 00:00:00,A,Ujjain
IND,ROU1503,01-01-1900 00:00:00,A,Rourkela
IND,JAL0653,01-01-1900 00:00:00,A,Jalor
IND,HAR0239,01-01-1900 00:00:00,A,Haridwar
IND,BEL1092,01-01-1900 00:00:00,A,Ballari
IND,SOL0199,01-01-1900 00:00:00,A,Solapur
IND,7242,01-01-1900 00:00:00,A,GURGAON
IND,7202,01-01-1900 00:00:00,A,BANGALORE - EPIP INDUSTRIAL
IND,NAL0599,01-01-1900 00:00:00,A,Nalgonda
IND,DEL0831,01-01-1900 00:00:00,A,Laxminagar
IND,NOI6284,01-01-1900 00:00:00,A,Noida
IND,TIR6309,01-01-1900 00:00:00,A,Tirupathi
IND,NEL6310,01-01-1900 00:00:00,A,NELLORE
IND,SUR1837,01-01-1900 00:00:00,A,Surat
IND,NAS0027,01-01-1900 00:00:00,A,SHARANPUR
IND,PUN0321,01-01-1900 00:00:00,A,CHINCHWAD
IND,SAL0138,01-01-1900 00:00:00,A,Salem
IND,BHI3494,01-01-1900 00:00:00,A,Bhiwadi
IND,BIJ6506,01-01-1900 00:00:00,A,Bijapur
IND,COC0277,01-01-1900 00:00:00,A,Cochin
IND,BIL0282,01-01-1900 00:00:00,A,BILASPUR
IND,TAM6315,01-01-1900 00:00:00,A,CHENNAI-TAMBARAM
IND,CHI6669,01-01-1900 00:00:00,A,CHITTORGARH
IND,JAI6764,01-01-1900 00:00:00,A,Jaipur
IND,BAR6855,01-01-1900 00:00:00,A,Baran
IND,AMB0498,01-01-1900 00:00:00,A,Ambala
IND,KUR0861,01-01-1900 00:00:00,A,KURUKSHETRA
IND,WAR2303,01-01-1900 00:00:00,A,WARANGAL
IND,7286,01-01-1900 00:00:00,A,HYDERABAD-ALKAPURI_BR
IND,DELHI_GTSU,01-01-1900 00:00:00,A,DELHI - TRADE OPERATIONS
IND,4409,01-01-1900 00:00:00,A,KADIAM
IND,RAT6582,01-01-1900 00:00:00,A,Ratlam
IND,VAR3869,01-01-1900 00:00:00,A,Varanasi
IND,BAR1020,01-01-1900 00:00:00,A,Bareilly
IND,PAN0015,01-01-1900 00:00:00,A,Panjim
IND,AMR0428,01-01-1900 00:00:00,A,Amravati
IND,RAT0390,01-01-1900 00:00:00,A,Ratlam
IND,NAS0999,01-01-1900 00:00:00,A,Nashik
IND,GAN0165,01-01-1900 00:00:00,A,GANDHINAGAR
IND,SIR0733,01-01-1900 00:00:00,A,Sirsa
IND,HIS3377,01-01-1900 00:00:00,A,Hissar
IND,JAJ0592,01-01-1900 00:00:00,A,Jajpur
IND,VIS-WALT,01-01-1900 00:00:00,A,VISAKHAPATNAM
IND,7237,01-01-1900 00:00:00,A,GREATER NOIDA
IND,7205,01-01-1900 00:00:00,A,AHMEDABAD-VASTRAL
IND,7255,01-01-1900 00:00:00,A,MORENA
IND,BUR0264,01-01-1900 00:00:00,A,BURDWAN
IND,AGR6287,01-01-1900 00:00:00,A,Agra
IND,MUM-VASHI,01-01-1900 00:00:00,A,Navi Mumbai
IND,BOR1222,01-01-1900 00:00:00,A,Borivali
IND,MAT0274,01-01-1900 00:00:00,A,Mathura
IND,MOH1525,01-01-1900 00:00:00,A,Mohali
IND,MOR0514,01-01-1900 00:00:00,A,Moradabad
IND,REW0948,01-01-1900 00:00:00,A,REWA
IND,KOL0349,01-01-1900 00:00:00,A,Kolkata
IND,NAG-LAXMI,01-01-1900 00:00:00,A,Nagpur- Laxmi Nagar
IND,JAM0726,01-01-1900 00:00:00,A,Jamnagar
IND,KAL0458,01-01-1900 00:00:00,A,KALABURGI
IND,BIK6700,01-01-1900 00:00:00,A,Bikaner
IND,CHI6006,01-01-1900 00:00:00,A,MADURAI- THALLAKULAM
IND,RAJ6315,01-01-1900 00:00:00,A,RAJAHMUNDRY
IND,ROH0168,01-01-1900 00:00:00,A,Rohtak
IND,SIL0422,01-01-1900 00:00:00,A,Silvassa
IND,JAI6756,01-01-1900 00:00:00,A,Jaipur
IND,SRI0797,01-01-1900 00:00:00,A,Sriganganagar
IND,GOH0627,01-01-1900 00:00:00,A,Gohana
IND,FAR0783,01-01-1900 00:00:00,A,FARIDKOT
IND,JAI0235,01-01-1900 00:00:00,A,Jaipur-Vaishali Nagar
IND,YAM6624,01-01-1900 00:00:00,A,Yamunanagar
IND,PAN6619,01-01-1900 00:00:00,A,Panipat
IND,KAR0173,01-01-1900 00:00:00,A,Karnal
IND,PAT0216,01-01-1900 00:00:00,A,PATHANAMTHITTA
